Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewer.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewer.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.0 Recommended target framework: net8.0-windows"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\SpriteFrame.cs,50,8,T:System.Drawing.Bitmap,,,,,"this.bitmap[i] = pakReader.ReadBitmap(width, height);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\SpriteFrame.cs,50,8,T:System.Drawing.Bitmap,,,,,"this.bitmap[i] = pakReader.ReadBitmap(width, height);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\LumpPicture.cs,29,6,T:System.Drawing.Bitmap,,,,,"this.bitmap = pakReader.ReadBitmap(this.width, this.height);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\LumpPicture.cs,29,6,T:System.Drawing.Bitmap,,,,,"this.bitmap = pakReader.ReadBitmap(this.width, this.height);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\LumpPicture.cs,19,27,T:System.Drawing.Bitmap,,,,,get { return this.bitmap; }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\LumpPicture.cs,19,33,T:System.Drawing.Bitmap,,,,,return this.bitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\LumpPicture.cs,19,4,T:System.Drawing.Bitmap,,,,,public Bitmap Bitmap
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\LumpPicture.cs,18,19,T:System.Drawing.Bitmap,,,,,bitmap = null
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\LumpPicture.cs,29,6,T:System.Drawing.Bitmap,,,,,"this.bitmap = pakReader.ReadBitmap(this.width, this.height);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\LumpPicture.cs,29,6,T:System.Drawing.Bitmap,,,,,"this.bitmap = pakReader.ReadBitmap(this.width, this.height);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\ModelSkin.cs,47,8,T:System.Drawing.Bitmap,,,,,"this.bitmaps[i] = pakReader.ReadBitmap(modelHeader.SkinWidth, modelHeader.SkinHeight);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakEntries\ModelSkin.cs,47,8,T:System.Drawing.Bitmap,,,,,"this.bitmaps[i] = pakReader.ReadBitmap(modelHeader.SkinWidth, modelHeader.SkinHeight);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,92,4,T:System.Drawing.Bitmap,,,,,"public Bitmap ReadBitmap(int width, int height)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,109,8,M:System.Drawing.Bitmap.UnlockBits(System.Drawing.Imaging.BitmapData),,,,,bitmap.UnlockBits(bmpData);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,105,10,P:System.Drawing.Imaging.BitmapData.Scan0,,,,,"Marshal.Copy(rowData, 0, new IntPtr(bmpData.Scan0.ToInt64() + (y * 4)), width);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,94,6,T:System.Drawing.Imaging.PixelFormat,,,,,"BitmapData bmpData = bitmap.LockBits(new Rectangle(0, 0, width, height),          ImageLockMode.WriteOnly, bitmap.PixelFormat);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,94,6,P:System.Drawing.Image.PixelFormat,,,,,"BitmapData bmpData = bitmap.LockBits(new Rectangle(0, 0, width, height),          ImageLockMode.WriteOnly, bitmap.PixelFormat);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,94,6,T:System.Drawing.Imaging.ImageLockMode,,,,,"BitmapData bmpData = bitmap.LockBits(new Rectangle(0, 0, width, height),          ImageLockMode.WriteOnly, bitmap.PixelFormat);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,94,6,T:System.Drawing.Imaging.ImageLockMode,,,,,"BitmapData bmpData = bitmap.LockBits(new Rectangle(0, 0, width, height),          ImageLockMode.WriteOnly, bitmap.PixelFormat);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,94,6,F:System.Drawing.Imaging.ImageLockMode.WriteOnly,,,,,"BitmapData bmpData = bitmap.LockBits(new Rectangle(0, 0, width, height),          ImageLockMode.WriteOnly, bitmap.PixelFormat);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,94,6,T:System.Drawing.Imaging.BitmapData,,,,,"BitmapData bmpData = bitmap.LockBits(new Rectangle(0, 0, width, height),          ImageLockMode.WriteOnly, bitmap.PixelFormat);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,94,6,"M:System.Drawing.Bitmap.LockBits(System.Drawing.Rectangle,System.Drawing.Imaging.ImageLockMode,System.Drawing.Imaging.PixelFormat)",,,,,"BitmapData bmpData = bitmap.LockBits(new Rectangle(0, 0, width, height),          ImageLockMode.WriteOnly, bitmap.PixelFormat);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,93,6,T:System.Drawing.Imaging.PixelFormat,,,,,"Bitmap bitmap = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,93,6,T:System.Drawing.Imaging.PixelFormat,,,,,"Bitmap bitmap = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,93,6,F:System.Drawing.Imaging.PixelFormat.Format32bppArgb,,,,,"Bitmap bitmap = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,93,6,T:System.Drawing.Bitmap,,,,,"Bitmap bitmap = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,93,6,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32,System.Drawing.Imaging.PixelFormat)",,,,,"Bitmap bitmap = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,91,4,T:System.Drawing.Bitmap,,,,,"public Bitmap ReadBitmap(uint width, uint height)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\PakStreamReader.cs,91,56,T:System.Drawing.Bitmap,,,,,"return this.ReadBitmap((int)width, (int)height);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\BspEntries\BspMipMapTexture.cs,28,4,T:System.Drawing.Bitmap,,,,,public Bitmap GetBitmap(GamePalette gamePalette)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\BspEntries\BspMipMapTexture.cs,33,10,"M:System.Drawing.Bitmap.SetPixel(System.Int32,System.Int32,System.Drawing.Color)",,,,,"bmp.SetPixel((int)x, (int)y, gamePalette.Color[idx]);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\BspEntries\BspMipMapTexture.cs,29,6,T:System.Drawing.Bitmap,,,,,"Bitmap bmp = new Bitmap((int)this.width, (int)this.height);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\IDSoftware\BspEntries\BspMipMapTexture.cs,29,6,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32)",,,,,"Bitmap bmp = new Bitmap((int)this.width, (int)this.height);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\Properties\Settings.Designer.cs,16,72,M:System.Configuration.ApplicationSettingsBase.#ctor,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\Properties\Settings.Designer.cs,16,72,T:System.Configuration.ApplicationSettingsBase,,,,,ApplicationSettingsBase
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,82,6,P:System.Windows.Forms.TextBox.Text,,,,,this.Text = newText;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,24,6,T:System.Windows.Forms.ScrollBars,,,,,this.ScrollBars = ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,24,6,T:System.Windows.Forms.ScrollBars,,,,,this.ScrollBars = ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,24,6,F:System.Windows.Forms.ScrollBars.Vertical,,,,,this.ScrollBars = ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,24,6,T:System.Windows.Forms.ScrollBars,,,,,this.ScrollBars = ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,24,6,P:System.Windows.Forms.TextBox.ScrollBars,,,,,this.ScrollBars = ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,23,6,P:System.Windows.Forms.TextBoxBase.HideSelection,,,,,this.HideSelection = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,22,6,P:System.Windows.Forms.TextBoxBase.AcceptsTab,,,,,this.AcceptsTab = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,21,6,P:System.Windows.Forms.TextBoxBase.ReadOnly,,,,,this.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,20,6,P:System.Windows.Forms.TextBox.Multiline,,,,,this.Multiline = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,19,4,M:System.Windows.Forms.TextBox.#ctor,,,,,public BinViewTextBox() {        this.Multiline = true;        this.ReadOnly = true;        this.AcceptsTab = false;        this.HideSelection = true;        this.ScrollBars = ScrollBars.Vertical;      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,24,6,T:System.Windows.Forms.ScrollBars,,,,,this.ScrollBars = ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,24,6,T:System.Windows.Forms.ScrollBars,,,,,this.ScrollBars = ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,24,6,F:System.Windows.Forms.ScrollBars.Vertical,,,,,this.ScrollBars = ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,24,6,T:System.Windows.Forms.ScrollBars,,,,,this.ScrollBars = ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,24,6,P:System.Windows.Forms.TextBox.ScrollBars,,,,,this.ScrollBars = ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,23,6,P:System.Windows.Forms.TextBoxBase.HideSelection,,,,,this.HideSelection = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,22,6,P:System.Windows.Forms.TextBoxBase.AcceptsTab,,,,,this.AcceptsTab = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,21,6,P:System.Windows.Forms.TextBoxBase.ReadOnly,,,,,this.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,20,6,P:System.Windows.Forms.TextBox.Multiline,,,,,this.Multiline = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,19,4,M:System.Windows.Forms.TextBox.#ctor,,,,,public BinViewTextBox() {        this.Multiline = true;        this.ReadOnly = true;        this.AcceptsTab = false;        this.HideSelection = true;        this.ScrollBars = ScrollBars.Vertical;      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\BinViewTextBox.cs,10,40,T:System.Windows.Forms.TextBox,,,,,TextBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\Program.cs,16,6,T:System.Windows.Forms.Application,,,,,Application.Run(new QuakeViewerForm());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\Program.cs,16,6,M:System.Windows.Forms.Application.Run(System.Windows.Forms.Form),,,,,Application.Run(new QuakeViewerForm());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\Program.cs,15,6,T:System.Windows.Forms.Application,,,,,Application.SetCompatibleTextRenderingDefault(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\Program.cs,15,6,M:System.Windows.Forms.Application.SetCompatibleTextRenderingDefault(System.Boolean),,,,,Application.SetCompatibleTextRenderingDefault(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\Program.cs,14,6,T:System.Windows.Forms.Application,,,,,Application.EnableVisualStyles();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\Program.cs,14,6,M:System.Windows.Forms.Application.EnableVisualStyles,,,,,Application.EnableVisualStyles();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,446,48,T:System.Windows.Forms.OpenFileDialog,,,,,openFileDialog
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,445,44,T:System.Windows.Forms.PictureBox,,,,,previewPictureBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,444,39,T:System.Windows.Forms.Label,,,,,propertyPakEntryOffsetCaptionLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,443,39,T:System.Windows.Forms.Label,,,,,propertyPakEntryOffsetLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,441,41,T:System.Windows.Forms.TabPage,,,,,previewTabPage
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,440,41,T:System.Windows.Forms.TabPage,,,,,binViewTabPage
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,439,44,T:System.Windows.Forms.TabControl,,,,,viewtabControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,438,39,T:System.Windows.Forms.Label,,,,,propertyFileInformationCaptionLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,437,39,T:System.Windows.Forms.Label,,,,,propertyFileInformationLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,436,39,T:System.Windows.Forms.Label,,,,,propertyFileSizeCaptionLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,435,39,T:System.Windows.Forms.Label,,,,,propertyFileSizeLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,434,39,T:System.Windows.Forms.Label,,,,,propertyPakEntryIndexCaptionLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,433,39,T:System.Windows.Forms.Label,,,,,propertyPakEntryIndexLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,432,39,T:System.Windows.Forms.Label,,,,,propertyFileNameCaptionLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,431,41,T:System.Windows.Forms.TextBox,,,,,propertyFileNameTextBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,430,42,T:System.Windows.Forms.GroupBox,,,,,propertiesGroupBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,429,43,T:System.Windows.Forms.ImageList,,,,,pakEntryIcons
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,427,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuItemFileOpen
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,426,52,T:System.Windows.Forms.ToolStripSeparator,,,,,menuStripSeparatorFile
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,425,48,T:System.Windows.Forms.SplitContainer,,,,,splitContainer
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,424,49,T:System.Windows.Forms.ToolStripButton,,,,,toolBarButtonFileOpen
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,423,43,T:System.Windows.Forms.ToolStrip,,,,,toolStrip
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,422,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuItemFileExit
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,421,51,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuItemFile
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,420,43,T:System.Windows.Forms.MenuStrip,,,,,menuStrip
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,419,52,T:System.Windows.Forms.ToolStripContainer,,,,,toolStripContainer
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,418,45,T:System.Windows.Forms.StatusStrip,,,,,statusStrip
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,412,6,M:System.Windows.Forms.Control.PerformLayout,,,,,this.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,411,6,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,410,6,T:System.Windows.Forms.ToolStrip,,,,,this.toolStrip.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,410,6,M:System.Windows.Forms.Control.PerformLayout,,,,,this.toolStrip.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,409,6,T:System.Windows.Forms.ToolStrip,,,,,this.toolStrip.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,409,6,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.toolStrip.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,408,6,T:System.Windows.Forms.MenuStrip,,,,,this.menuStrip.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,408,6,M:System.Windows.Forms.Control.PerformLayout,,,,,this.menuStrip.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,407,6,T:System.Windows.Forms.MenuStrip,,,,,this.menuStrip.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,407,6,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.menuStrip.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,406,6,T:System.Windows.Forms.GroupBox,,,,,this.propertiesGroupBox.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,406,6,M:System.Windows.Forms.Control.PerformLayout,,,,,this.propertiesGroupBox.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,405,6,T:System.Windows.Forms.GroupBox,,,,,this.propertiesGroupBox.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,405,6,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.propertiesGroupBox.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,QuakeViewer\QuakeViewer.csproj,File,QuakeViewer\QuakeViewerForm.Designer.cs,404,6,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.previewPictureBox)).EndInit();
